#node	date	numeric date
_England_NORW-ED1AC_2020_	2020-06-18	2020.463115
NODE_0000544	2020-04-04	2020.257503
_England_NORW-EE30F_2020_	2020-04-24	2020.312842
_England_NORW-E9498_2020_	2020-04-22	2020.307377
_England_NORW-E8B58_2020_	2020-04-13	2020.282787
_England_NORW-E9814_2020_	2020-04-23	2020.310109
NODE_0000564	2020-04-20	2020.301421
_England_NORW-E9FF1_2020_	2020-05-03	2020.337432
NODE_0000565	2020-04-23	2020.310109
_England_NORW-E9744_2020_	2020-04-23	2020.310109
NODE_0000566	2020-04-30	2020.329235
_England_NORW-EAE11_2020_	2020-04-30	2020.329235
_England_NORW-EBE89_2020_	2020-05-08	2020.351093
NODE_0000568	2020-04-22	2020.307907
_England_NORW-EB8B8_2020_	2020-05-07	2020.348361
NODE_0000569	2020-04-30	2020.328720
_England_NORW-E74E5_2020_	2020-05-04	2020.340164
NODE_0000528	2020-05-03	2020.338247
_England_NORW-EBB73_2020_	2020-05-07	2020.348361
_England_NORW-EA989_2020_	2020-05-18	2020.378415
NODE_0000746	2020-04-04	2020.259550
_England_NORW-EFB60_2020_	2020-04-07	2020.266393
NODE_0000529	2020-04-07	2020.265501
_England_NORW-E99F3_2020_	2020-04-23	2020.310109
NODE_0000530	2020-04-08	2020.269126
_England_NORW-E8305_2020_	2020-04-08	2020.269126
NODE_0000531	2020-04-10	2020.275076
NODE_0000532	2020-04-11	2020.278673
NODE_0000533	2020-04-13	2020.282787
_England_NORW-E8C91_2020_	2020-04-13	2020.282787
_England_NORW-E8A6A_2020_	2020-04-13	2020.282787
NODE_0000534	2020-04-13	2020.282787
_England_NORW-E8AB5_2020_	2020-04-13	2020.282787
_England_NORW-E8AD3_2020_	2020-04-13	2020.282787
NODE_0000535	2020-04-13	2020.282780
_England_NORW-E8BC1_2020_	2020-04-13	2020.282787
NODE_0000536	2020-04-19	2020.299857
NODE_0000537	2020-04-21	2020.304645
_England_NORW-E94F2_2020_	2020-04-23	2020.310109
_England_NORW-E6DAF_2020_	2020-04-21	2020.304645
NODE_0000538	2020-04-20	2020.301913
_England_NORW-E6ECA_2020_	2020-04-20	2020.301913
NODE_0000545	2020-04-29	2020.326343
_England_NORW-EC87B_2020_	2020-05-13	2020.364754
NODE_0000546	2020-05-04	2020.341156
_England_NORW-EA154_2020_	2020-05-13	2020.364754
NODE_0000547	2020-05-04	2020.341156
_England_NORW-ECBEB_2020_	2020-06-03	2020.422131
NODE_0000548	2020-05-04	2020.341156
_England_NORW-EA5D0_2020_	2020-05-23	2020.392077
_England_NORW-EA743_2020_	2020-05-21	2020.386612
NODE_0000879	2020-03-23	2020.226523
_England_NORW-E8790_2020_	2020-04-11	2020.277322
_England_NORW-E87FA_2020_	2020-04-11	2020.277322
NODE_0000916	2020-04-04	2020.258558
_England_NORW-E81FC_2020_	2020-04-08	2020.269126
NODE_0000552	2020-04-08	2020.269126
_England_NORW-E8174_2020_	2020-04-08	2020.269126
_England_NORW-E80D1_2020_	2020-04-08	2020.269126
NODE_0000934	2020-04-04	2020.257676
_England_NORW-E8138_2020_	2020-04-08	2020.269126
_England_NORW-E72AF_2020_	2020-04-21	2020.304645
_England_NORW-E8C73_2020_	2020-04-12	2020.280055
NODE_0000938	2020-04-16	2020.290984
_England_NORW-E84A8_2020_	2020-04-16	2020.290984
NODE_0000555	2020-04-29	2020.326027
NODE_0000556	2020-04-29	2020.326086
_England_NORW-EBA49_2020_	2020-05-05	2020.342896
_England_NORW-E9CBE_2020_	2020-04-30	2020.329235
NODE_0000557	2020-04-29	2020.326027
NODE_0000558	2020-05-04	2020.339525
_England_NORW-EBAEF_2020_	2020-05-05	2020.342896
_England_NORW-E78DA_2020_	2020-05-05	2020.342896
NODE_0000559	2020-04-29	2020.326027
_England_NORW-EAA77_2020_	2020-05-11	2020.359290
_England_NORW-EB320_2020_	2020-05-02	2020.334699
NODE_0000783	2020-03-29	2020.242335
NODE_0000908	2020-03-31	2020.247868
_England_NORW-EFA90_2020_	2020-04-01	2020.250000
_England_NORW-E8B3A_2020_	2020-04-15	2020.288251
NODE_0000560	2020-03-31	2020.246065
NODE_0000561	2020-04-04	2020.259534
NODE_0000562	2020-04-07	2020.265341
NODE_0000563	2020-04-08	2020.269126
_England_NORW-E8280_2020_	2020-04-08	2020.269126
_England_NORW-E81DE_2020_	2020-04-08	2020.269126
NODE_0000567	2020-04-08	2020.269126
_England_NORW-EAEB7_2020_	2020-04-30	2020.329235
_England_NORW-E8314_2020_	2020-04-08	2020.269126
NODE_0000570	2020-04-09	2020.271176
NODE_0000571	2020-04-10	2020.275058
NODE_0000573	2020-04-11	2020.276783
_England_NORW-E952C_2020_	2020-04-22	2020.307377
_England_NORW-E93C8_2020_	2020-04-22	2020.307377
NODE_0000574	2020-04-11	2020.278673
NODE_0000575	2020-04-13	2020.282787
_England_NORW-E8D34_2020_	2020-04-13	2020.282787
_England_NORW-E8BB2_2020_	2020-04-13	2020.282787
NODE_0000576	2020-04-15	2020.288251
_England_NORW-E8AA6_2020_	2020-04-15	2020.288251
_England_NORW-E8D16_2020_	2020-04-15	2020.288251
NODE_0000577	2020-04-17	2020.292656
NODE_0000578	2020-04-19	2020.297941
_England_NORW-EE220_2020_	2020-04-24	2020.312842
NODE_0000903	2020-04-29	2020.325954
_England_NORW-E9EB8_2020_	2020-05-03	2020.337432
_England_NORW-E9DE8_2020_	2020-05-03	2020.337432
NODE_0000580	2020-04-17	2020.294559
NODE_0000581	2020-04-19	2020.299180
_England_NORW-E85E1_2020_	2020-04-19	2020.299180
_England_NORW-E7351_2020_	2020-04-19	2020.299180
NODE_0000583	2020-04-18	2020.296448
_England_NORW-E6E60_2020_	2020-04-18	2020.296448
_England_NORW-E8684_2020_	2020-04-18	2020.296448
NODE_0000585	2020-04-01	2020.250000
_England_NORW-EFCD6_2020_	2020-04-01	2020.250000
NODE_0000586	2020-04-07	2020.267082
NODE_0000587	2020-04-08	2020.269551
_England_NORW-E6E9D_2020_	2020-04-19	2020.299180
_England_NORW-E8578_2020_	2020-04-17	2020.293716
NODE_0000588	2020-04-08	2020.270095
NODE_0000589	2020-04-11	2020.276195
_England_NORW-E8833_2020_	2020-04-15	2020.288251
NODE_0000590	2020-04-12	2020.280055
_England_NORW-E8A2E_2020_	2020-04-12	2020.280055
_England_NORW-E8BEF_2020_	2020-04-14	2020.285519
NODE_0000591	2020-04-12	2020.280861
NODE_0000593	2020-04-17	2020.293716
_England_NORW-E85F0_2020_	2020-04-18	2020.296448
_England_NORW-E862A_2020_	2020-04-17	2020.293716
NODE_0000595	2020-04-14	2020.284795
NODE_0000596	2020-04-16	2020.290984
_England_NORW-E844E_2020_	2020-04-16	2020.290984
_England_NORW-E8648_2020_	2020-04-16	2020.290984
NODE_0000597	2020-04-17	2020.293689
NODE_0000598	2020-04-19	2020.298151
NODE_0000599	2020-04-20	2020.301913
_England_NORW-E7148_2020_	2020-04-20	2020.301913
NODE_0000600	2020-04-29	2020.326503
_England_NORW-EB399_2020_	2020-04-30	2020.329235
_England_NORW-EAEE4_2020_	2020-04-29	2020.326503
NODE_0000601	2020-04-20	2020.301913
_England_NORW-E71B1_2020_	2020-04-20	2020.301913
NODE_0000602	2020-05-03	2020.337432
_England_NORW-EB205_2020_	2020-05-03	2020.337432
_England_NORW-E797D_2020_	2020-05-05	2020.342896
NODE_0000603	2020-04-18	2020.295516
NODE_0000604	2020-04-19	2020.299180
_England_NORW-E71C0_2020_	2020-04-19	2020.299180
NODE_0000605	2020-04-23	2020.310109
_England_NORW-EE4EE_2020_	2020-04-23	2020.310109
NODE_0000606	2020-04-29	2020.326422
_England_NORW-EBD31_2020_	2020-05-07	2020.348361
NODE_0000933	2020-05-06	2020.346988
_England_NORW-EBAC1_2020_	2020-05-08	2020.351093
_England_NORW-EB9B5_2020_	2020-05-08	2020.351093
NODE_0000608	2020-04-23	2020.309110
NODE_0000890	2020-05-06	2020.344990
_England_NORW-EBEC5_2020_	2020-05-07	2020.348361
_England_NORW-EBAA3_2020_	2020-05-07	2020.348361
NODE_0000880	2020-04-29	2020.326274
_England_NORW-EBC70_2020_	2020-05-05	2020.342896
NODE_0000881	2020-05-04	2020.341048
_England_NORW-ECA48_2020_	2020-05-27	2020.403005
_England_NORW-ECBCD_2020_	2020-05-29	2020.408470
_England_NORW-ECCAC_2020_	2020-06-02	2020.419399
NODE_0000827	2020-05-04	2020.339525
NODE_0000828	2020-05-04	2020.339525
_England_NORW-EBB28_2020_	2020-05-05	2020.342896
_England_NORW-EBE2F_2020_	2020-05-05	2020.342896
NODE_0000832	2020-05-05	2020.342434
_England_NORW-EC78D_2020_	2020-05-11	2020.359290
NODE_0000833	2020-05-05	2020.342434
_England_NORW-EC389_2020_	2020-05-12	2020.362022
_England_NORW-EC4FF_2020_	2020-05-12	2020.362022
NODE_0000834	2020-03-22	2020.224029
NODE_0000667	2020-03-23	2020.225057
_England_NORW-EDAED_2020_	2020-03-24	2020.228142
_England_NORW-E8183_2020_	2020-04-08	2020.269126
NODE_0000612	2020-03-23	2020.225076
NODE_0000613	2020-03-24	2020.227729
NODE_0000614	2020-04-01	2020.250000
_England_NORW-EFA27_2020_	2020-04-01	2020.250000
NODE_0000616	2020-04-12	2020.280055
_England_NORW-E8A1F_2020_	2020-04-12	2020.280055
_England_NORW-E888E_2020_	2020-04-12	2020.280055
NODE_0000838	2020-04-01	2020.250000
_England_NORW-EFACD_2020_	2020-04-01	2020.250000
NODE_0000845	2020-04-13	2020.281821
_England_NORW-E93B9_2020_	2020-04-27	2020.321038
_England_NORW-EE4FD_2020_	2020-04-24	2020.312842
_England_NORW-E8420_2020_	2020-04-18	2020.296448
NODE_0000619	2020-04-19	2020.299180
_England_NORW-E946B_2020_	2020-04-22	2020.307377
_England_NORW-E7290_2020_	2020-04-19	2020.299180
NODE_0000850	2020-04-11	2020.277481
_England_NORW-EADD8_2020_	2020-04-29	2020.326503
NODE_0000854	2020-04-18	2020.296448
_England_NORW-E852D_2020_	2020-04-18	2020.296448
NODE_0000624	2020-04-26	2020.318306
_England_NORW-E8E31_2020_	2020-04-26	2020.318306
_England_NORW-E9E5E_2020_	2020-05-01	2020.331967
NODE_0000846	2020-04-12	2020.279305
_England_NORW-E8772_2020_	2020-04-13	2020.282787
NODE_0000621	2020-04-14	2020.285519
_England_NORW-E70C3_2020_	2020-04-22	2020.307377
_England_NORW-E8CEC_2020_	2020-04-14	2020.285519
NODE_0000625	2020-04-12	2020.278691
NODE_0000626	2020-04-13	2020.282787
_England_NORW-E8B0D_2020_	2020-04-13	2020.282787
_England_NORW-E8411_2020_	2020-04-18	2020.296448
NODE_0000627	2020-04-18	2020.295492
NODE_0000628	2020-04-19	2020.299180
_England_NORW-E7078_2020_	2020-04-19	2020.299180
NODE_0000629	2020-04-29	2020.325864
_England_NORW-EAF3C_2020_	2020-04-30	2020.329235
_England_NORW-E9E6D_2020_	2020-05-03	2020.337432
NODE_0000630	2020-04-22	2020.308411
_England_NORW-EC3E3_2020_	2020-05-12	2020.362022
NODE_0000857	2020-04-28	2020.322951
_England_NORW-EC8C6_2020_	2020-05-17	2020.375683
_England_NORW-EB663_2020_	2020-05-01	2020.331967
_England_NORW-EE9C1_2020_	2020-05-12	2020.362022
_England_NORW-EC4E0_2020_	2020-05-10	2020.356557
NODE_0000855	2020-04-29	2020.325262
NODE_0000856	2020-05-02	2020.335546
NODE_0000858	2020-05-03	2020.337432
_England_NORW-EB1F9_2020_	2020-05-03	2020.337432
_England_NORW-EB162_2020_	2020-05-03	2020.337432
NODE_0000859	2020-05-04	2020.339702
NODE_0000860	2020-05-04	2020.339702
_England_NORW-EC750_2020_	2020-05-11	2020.359290
_England_NORW-EC77E_2020_	2020-05-11	2020.359290
NODE_0000861	2020-05-04	2020.339702
NODE_0000862	2020-05-04	2020.339828
_England_NORW-EC671_2020_	2020-05-10	2020.356557
_England_NORW-EB93D_2020_	2020-05-08	2020.351093
NODE_0000863	2020-05-04	2020.339702
_England_NORW-EC680_2020_	2020-05-10	2020.356557
_England_NORW-EC6AE_2020_	2020-05-10	2020.356557
NODE_0000864	2020-04-29	2020.327531
NODE_0000865	2020-04-30	2020.329910
NODE_0000866	2020-05-01	2020.331967
_England_NORW-EAE3F_2020_	2020-05-01	2020.331967
_England_NORW-EB609_2020_	2020-05-01	2020.331967
NODE_0000867	2020-05-01	2020.331967
_England_NORW-EB4A5_2020_	2020-05-02	2020.334699
_England_NORW-EB2F6_2020_	2020-05-01	2020.331967
NODE_0000868	2020-05-01	2020.332643
NODE_0000869	2020-05-02	2020.334699
_England_NORW-EB3E4_2020_	2020-05-02	2020.334699
_England_NORW-EB38A_2020_	2020-05-03	2020.337432
NODE_0000870	2020-05-05	2020.342788
NODE_0000871	2020-05-06	2020.344632
_England_NORW-EB9A6_2020_	2020-05-07	2020.348361
_England_NORW-EBB55_2020_	2020-05-07	2020.348361
NODE_0000872	2020-05-05	2020.342788
_England_NORW-EA664_2020_	2020-05-21	2020.386612
_England_NORW-EA400_2020_	2020-05-13	2020.364754
NODE_0000632	2020-03-23	2020.225770
NODE_0000633	2020-03-23	2020.226592
NODE_0000821	2020-04-11	2020.277169
_England_NORW-E8DDA_2020_	2020-04-26	2020.318306
NODE_0000822	2020-04-21	2020.304726
_England_NORW-EBF86_2020_	2020-05-21	2020.386612
NODE_0000877	2020-04-22	2020.306502
_England_NORW-E95A4_2020_	2020-04-22	2020.307377
NODE_0000637	2020-04-22	2020.308224
NODE_0000638	2020-04-23	2020.310109
_England_NORW-E9401_2020_	2020-04-23	2020.310109
_England_NORW-E98BA_2020_	2020-04-23	2020.310109
NODE_0000642	2020-04-23	2020.310109
_England_NORW-E97CC_2020_	2020-04-23	2020.310109
NODE_0000643	2020-04-29	2020.326679
_England_NORW-E9A96_2020_	2020-04-30	2020.329235
_England_NORW-E7737_2020_	2020-05-04	2020.340164
NODE_0000829	2020-04-28	2020.324010
NODE_0000830	2020-04-30	2020.329235
_England_NORW-EBBA0_2020_	2020-05-05	2020.342896
_England_NORW-E9CEB_2020_	2020-04-30	2020.329235
NODE_0000831	2020-05-03	2020.338667
NODE_0000835	2020-05-10	2020.356272
_England_NORW-ED6CB_2020_	2020-05-21	2020.386612
_England_NORW-ED4EF_2020_	2020-05-21	2020.386612
NODE_0000886	2020-05-04	2020.340616
_England_NORW-ECD6D_2020_	2020-05-29	2020.408470
NODE_0000887	2020-05-04	2020.340616
_England_NORW-ED564_2020_	2020-05-21	2020.386612
NODE_0000888	2020-05-04	2020.340616
_England_NORW-ED546_2020_	2020-05-21	2020.386612
_England_NORW-EACBD_2020_	2020-05-10	2020.356557
NODE_0000670	2020-03-31	2020.247130
_England_NORW-E87EB_2020_	2020-04-12	2020.280055
_England_NORW-EEF56_2020_	2020-05-08	2020.351093
_England_NORW-E839C_2020_	2020-04-08	2020.269126
_England_NORW-EFD3D_2020_	2020-04-01	2020.250000
NODE_0000703	2020-04-11	2020.277157
_England_NORW-EA057_2020_	2020-05-03	2020.337432
NODE_0000704	2020-04-24	2020.312703
_England_NORW-EE69D_2020_	2020-04-24	2020.312842
NODE_0000705	2020-04-27	2020.320925
_England_NORW-E8DBC_2020_	2020-04-27	2020.321038
_England_NORW-EAB47_2020_	2020-05-10	2020.356557
NODE_0000652	2020-05-01	2020.330637
_England_NORW-EB9F1_2020_	2020-05-09	2020.353825
NODE_0000653	2020-05-01	2020.332639
_England_NORW-EAB38_2020_	2020-05-09	2020.353825
NODE_0000654	2020-05-02	2020.334699
_England_NORW-E9EF4_2020_	2020-05-02	2020.334699
_England_NORW-EAB56_2020_	2020-05-08	2020.351093
NODE_0000734	2020-04-22	2020.308451
_England_NORW-E997B_2020_	2020-04-29	2020.326503
_England_NORW-E9058_2020_	2020-04-25	2020.315574
_England_NORW-E9850_2020_	2020-04-29	2020.326503
_England_NORW-E9771_2020_	2020-04-29	2020.326503
_England_NORW-E9735_2020_	2020-04-29	2020.326503
NODE_0000656	2020-04-25	2020.315031
NODE_0000657	2020-04-29	2020.325926
_England_NORW-E79C8_2020_	2020-05-04	2020.340164
NODE_0000735	2020-05-05	2020.342257
_England_NORW-EB8D6_2020_	2020-05-08	2020.351093
_England_NORW-EBB19_2020_	2020-05-06	2020.345628
NODE_0000659	2020-04-26	2020.317037
NODE_0000660	2020-04-28	2020.324617
NODE_0000661	2020-04-29	2020.326503
_England_NORW-E98C9_2020_	2020-04-29	2020.326503
_England_NORW-E99D5_2020_	2020-04-29	2020.326503
NODE_0000662	2020-04-29	2020.326503
_England_NORW-E9708_2020_	2020-04-29	2020.326503
_England_NORW-E995D_2020_	2020-04-29	2020.326503
NODE_0000663	2020-04-26	2020.318976
NODE_0000664	2020-04-29	2020.326503
_England_NORW-E986F_2020_	2020-04-29	2020.326503
_England_NORW-E99A8_2020_	2020-04-29	2020.326503
NODE_0000665	2020-04-27	2020.321038
_England_NORW-E928F_2020_	2020-04-27	2020.321038
_England_NORW-E90C1_2020_	2020-04-27	2020.321038
NODE_0000668	2020-04-02	2020.252732
_England_NORW-EFC7C_2020_	2020-04-02	2020.252732
NODE_0000671	2020-04-04	2020.259520
NODE_0000672	2020-04-07	2020.265346
NODE_0000673	2020-04-08	2020.269126
_England_NORW-EE6D9_2020_	2020-04-08	2020.269126
_England_NORW-E6FB8_2020_	2020-04-08	2020.269126
NODE_0000674	2020-04-11	2020.276284
NODE_0000675	2020-04-11	2020.276703
_England_NORW-E8842_2020_	2020-04-12	2020.280055
_England_NORW-E88CA_2020_	2020-04-12	2020.280055
NODE_0000676	2020-04-11	2020.276703
_England_NORW-E87CD_2020_	2020-04-12	2020.280055
_England_NORW-E895E_2020_	2020-04-12	2020.280055
NODE_0000677	2020-04-07	2020.266721
NODE_0000679	2020-04-10	2020.275553
NODE_0000680	2020-04-11	2020.276980
_England_NORW-EAF2D_2020_	2020-04-29	2020.326503
_England_NORW-E97AE_2020_	2020-04-23	2020.310109
NODE_0000681	2020-04-12	2020.279245
_England_NORW-E9243_2020_	2020-04-26	2020.318306
NODE_0000682	2020-04-14	2020.284822
_England_NORW-E8A97_2020_	2020-04-15	2020.288251
_England_NORW-E8A88_2020_	2020-04-14	2020.285519
NODE_0000683	2020-04-08	2020.270376
NODE_0000684	2020-04-10	2020.273551
NODE_0000685	2020-04-11	2020.277322
_England_NORW-E89E5_2020_	2020-04-11	2020.277322
_England_NORW-E88D9_2020_	2020-04-11	2020.277322
NODE_0000686	2020-04-11	2020.277322
_England_NORW-E8A3D_2020_	2020-04-11	2020.277322
_England_NORW-E897C_2020_	2020-04-11	2020.277322
NODE_0000687	2020-04-10	2020.273634
NODE_0000688	2020-04-11	2020.277322
_England_NORW-E8AE2_2020_	2020-04-15	2020.288251
_England_NORW-E894F_2020_	2020-04-11	2020.277322
NODE_0000689	2020-04-17	2020.292724
NODE_0000690	2020-04-17	2020.294639
NODE_0000691	2020-04-18	2020.296448
_England_NORW-E6E8E_2020_	2020-04-18	2020.296448
NODE_0000692	2020-04-22	2020.307377
_England_NORW-E9674_2020_	2020-04-22	2020.307377
NODE_0000693	2020-04-23	2020.309656
_England_NORW-E901C_2020_	2020-04-24	2020.312842
_England_NORW-E8F4D_2020_	2020-04-24	2020.312842
NODE_0000694	2020-04-22	2020.306554
NODE_0000695	2020-04-23	2020.310109
_England_NORW-E9841_2020_	2020-04-23	2020.310109
NODE_0000696	2020-05-04	2020.339240
_England_NORW-EA804_2020_	2020-05-16	2020.372951
_England_NORW-EA136_2020_	2020-05-13	2020.364754
NODE_0000697	2020-04-22	2020.308283
_England_NORW-EA29D_2020_	2020-05-13	2020.364754
NODE_0000698	2020-04-23	2020.310109
_England_NORW-E942F_2020_	2020-04-23	2020.310109
NODE_0000699	2020-05-04	2020.339063
_England_NORW-EC6EA_2020_	2020-05-11	2020.359290
_England_NORW-EC6F9_2020_	2020-05-11	2020.359290
NODE_0000700	2020-04-19	2020.298239
NODE_0000701	2020-04-23	2020.308840
_England_NORW-EC35C_2020_	2020-05-11	2020.359290
NODE_0000678	2020-05-02	2020.335546
NODE_0000939	2020-05-03	2020.337432
_England_NORW-EB34E_2020_	2020-05-03	2020.337432
_England_NORW-E7421_2020_	2020-05-03	2020.337432
NODE_0000940	2020-05-04	2020.340226
_England_NORW-EC644_2020_	2020-05-09	2020.353825
NODE_0000941	2020-05-04	2020.340313
_England_NORW-EB7BB_2020_	2020-05-05	2020.342896
_England_NORW-EC5ED_2020_	2020-05-09	2020.353825
NODE_0000706	2020-04-19	2020.300050
NODE_0000707	2020-04-20	2020.301913
_England_NORW-E7333_2020_	2020-04-20	2020.301913
NODE_0000708	2020-04-29	2020.325864
_England_NORW-E9D33_2020_	2020-04-30	2020.329235
_England_NORW-E7E05_2020_	2020-05-06	2020.345628
NODE_0000709	2020-04-21	2020.305663
NODE_0000710	2020-04-22	2020.307377
_England_NORW-E960B_2020_	2020-04-22	2020.307377
NODE_0000711	2020-04-29	2020.326503
_England_NORW-E98E7_2020_	2020-04-29	2020.326503
_England_NORW-EABDE_2020_	2020-05-09	2020.353825
NODE_0000712	2020-04-29	2020.325751
_England_NORW-EAC71_2020_	2020-05-10	2020.356557
NODE_0000722	2020-05-03	2020.337727
NODE_0000714	2020-05-04	2020.339022
NODE_0000724	2020-05-20	2020.383771
_England_NORW-EE90D_2020_	2020-06-05	2020.427596
_England_NORW-EE8F1_2020_	2020-06-04	2020.424863
NODE_0000716	2020-05-04	2020.339828
_England_NORW-EC5DE_2020_	2020-05-10	2020.356557
NODE_0000717	2020-05-04	2020.339828
_England_NORW-EC4D1_2020_	2020-05-10	2020.356557
_England_NORW-EB95B_2020_	2020-05-07	2020.348361
NODE_0000954	2020-05-04	2020.339878
_England_NORW-EE8D3_2020_	2020-06-04	2020.424863
NODE_0000955	2020-05-05	2020.341850
NODE_0000956	2020-05-05	2020.342208
_England_NORW-E7F4E_2020_	2020-05-06	2020.345628
_England_NORW-E7DF9_2020_	2020-05-06	2020.345628
NODE_0000957	2020-05-05	2020.342208
_England_NORW-E7E9C_2020_	2020-05-06	2020.345628
_England_NORW-EB9D3_2020_	2020-05-06	2020.345628
NODE_0000718	2020-04-01	2020.250716
NODE_0000719	2020-04-03	2020.254440
NODE_0000720	2020-04-05	2020.260243
NODE_0000721	2020-04-07	2020.266188
NODE_0000723	2020-04-09	2020.271858
_England_NORW-E8165_2020_	2020-04-09	2020.271858
_England_NORW-E7315_2020_	2020-04-21	2020.304645
NODE_0000725	2020-04-10	2020.273551
NODE_0000726	2020-04-11	2020.277322
_England_NORW-E898B_2020_	2020-04-11	2020.277322
_England_NORW-E850F_2020_	2020-04-17	2020.293716
NODE_0000727	2020-04-23	2020.308797
_England_NORW-EABED_2020_	2020-05-09	2020.353825
_England_NORW-E9FA6_2020_	2020-05-03	2020.337432
NODE_0000728	2020-04-05	2020.261158
NODE_0000634	2020-04-11	2020.277322
_England_NORW-EB19F_2020_	2020-05-03	2020.337432
_England_NORW-E8921_2020_	2020-04-11	2020.277322
NODE_0000775	2020-04-29	2020.325986
_England_NORW-EB6CD_2020_	2020-05-04	2020.340164
_England_NORW-EB43C_2020_	2020-05-03	2020.337432
NODE_0000731	2020-04-29	2020.326195
_England_NORW-EBCE9_2020_	2020-05-06	2020.345628
_England_NORW-EB52A_2020_	2020-05-01	2020.331967
NODE_0000779	2020-05-01	2020.332275
_England_NORW-EBBBF_2020_	2020-05-06	2020.345628
NODE_0000733	2020-05-04	2020.339525
_England_NORW-EB171_2020_	2020-05-04	2020.340164
_England_NORW-EB751_2020_	2020-05-05	2020.342896
NODE_0000736	2020-04-03	2020.254440
NODE_0000523	2020-04-12	2020.280055
_England_NORW-E8A79_2020_	2020-04-12	2020.280055
NODE_0000738	2020-04-15	2020.288251
_England_NORW-E88BB_2020_	2020-04-15	2020.288251
NODE_0000739	2020-04-22	2020.308198
_England_NORW-EB232_2020_	2020-05-02	2020.334699
NODE_0000526	2020-04-29	2020.325947
_England_NORW-EB487_2020_	2020-05-02	2020.334699
NODE_0000741	2020-04-29	2020.326440
_England_NORW-ECD12_2020_	2020-05-28	2020.405738
NODE_0000742	2020-05-01	2020.332693
_England_NORW-EA172_2020_	2020-05-13	2020.364754
NODE_0000743	2020-05-02	2020.334699
_England_NORW-E9D8E_2020_	2020-05-02	2020.334699
NODE_0000744	2020-05-03	2020.338278
_England_NORW-EAC80_2020_	2020-05-11	2020.359290
NODE_0000745	2020-05-04	2020.340164
_England_NORW-E749A_2020_	2020-05-04	2020.340164
_England_NORW-E7694_2020_	2020-05-04	2020.340164
NODE_0000644	2020-04-08	2020.267936
_England_NORW-E8806_2020_	2020-04-11	2020.277322
NODE_0000747	2020-04-09	2020.271341
NODE_0000748	2020-04-11	2020.277322
_England_NORW-E89C7_2020_	2020-04-11	2020.277322
_England_NORW-E88E8_2020_	2020-04-11	2020.277322
NODE_0000749	2020-04-10	2020.274590
_England_NORW-E82DB_2020_	2020-04-10	2020.274590
NODE_0000750	2020-04-12	2020.280055
_England_NORW-E712A_2020_	2020-04-19	2020.299180
_England_NORW-E8727_2020_	2020-04-12	2020.280055
NODE_0000650	2020-04-18	2020.296306
_England_NORW-E744F_2020_	2020-05-03	2020.337432
NODE_0000988	2020-04-19	2020.298202
_England_NORW-E703C_2020_	2020-04-19	2020.299180
NODE_0000752	2020-04-19	2020.300023
NODE_0000754	2020-04-20	2020.301913
_England_NORW-E73BB_2020_	2020-04-20	2020.301913
_England_NORW-E72BE_2020_	2020-04-20	2020.301913
NODE_0000755	2020-04-21	2020.305547
NODE_0000756	2020-04-22	2020.307377
_England_NORW-E710C_2020_	2020-04-22	2020.307377
_England_NORW-EBDC8_2020_	2020-05-06	2020.345628
NODE_0000757	2020-04-22	2020.308233
NODE_0000759	2020-04-23	2020.310109
_England_NORW-E9137_2020_	2020-04-28	2020.323770
_England_NORW-EE26C_2020_	2020-04-23	2020.310109
NODE_0000760	2020-04-28	2020.323770
_England_NORW-E7649_2020_	2020-05-03	2020.337432
_England_NORW-E8E7D_2020_	2020-04-28	2020.323770
NODE_0000761	2020-04-03	2020.256826
NODE_0000762	2020-04-04	2020.257723
NODE_0000763	2020-04-04	2020.257723
_England_NORW-E811A_2020_	2020-04-09	2020.271858
_England_NORW-E8A00_2020_	2020-04-11	2020.277322
NODE_0000766	2020-04-08	2020.268039
_England_NORW-E8781_2020_	2020-04-12	2020.280055
NODE_0000764	2020-04-29	2020.326503
_England_NORW-EB038_2020_	2020-04-29	2020.326503
_England_NORW-EBA85_2020_	2020-05-02	2020.334699
NODE_0000768	2020-04-03	2020.256826
NODE_0000769	2020-04-11	2020.276585
NODE_0000771	2020-04-11	2020.277283
NODE_0000772	2020-04-11	2020.277283
_England_NORW-E701E_2020_	2020-04-21	2020.304645
_England_NORW-E902B_2020_	2020-04-25	2020.315574
NODE_0000773	2020-04-11	2020.277587
_England_NORW-E7430_2020_	2020-05-03	2020.337432
_England_NORW-EAD41_2020_	2020-04-29	2020.326503
NODE_0000774	2020-04-11	2020.277314
NODE_0000776	2020-04-11	2020.277323
_England_NORW-E6DEB_2020_	2020-04-18	2020.296448
_England_NORW-E8C82_2020_	2020-04-15	2020.288251
NODE_0000777	2020-04-17	2020.294559
NODE_0000778	2020-04-18	2020.296448
_England_NORW-E70E1_2020_	2020-04-19	2020.299180
_England_NORW-E8596_2020_	2020-04-18	2020.296448
NODE_0000780	2020-04-23	2020.309588
NODE_0000782	2020-04-23	2020.309708
_England_NORW-EC8B7_2020_	2020-05-17	2020.375683
NODE_0000517	2020-04-30	2020.329235
_England_NORW-EAD80_2020_	2020-04-30	2020.329235
_England_NORW-EB00B_2020_	2020-04-30	2020.329235
NODE_0000785	2020-04-27	2020.320164
NODE_0000786	2020-05-04	2020.339525
